city,freebase_id,iata_code,country
Suakin,/m/048b3_,,Anglo-Egyptian Sudan
Suasa,/m/02pbdq8,,Italy
Subang Jaya,/m/054t4_,,Malaysia
Subate,/m/0bp6sp,,Latvia
Subačius,/m/0gg81j,,Lithuania
Sublette,/m/0t7br,,United States
Sublimity,/m/0zffd,,United States
Subotica,/m/0187jt,,Serbia
Subulussalam,/m/02z02mg,,Indonesia
Suceava,/m/021pvg,,Romania
Sucha Beskidzka,/m/01xzj3,,Poland
Suchań,/m/027_9x7,,Poland
Suchedniów,/m/02854xc,,Poland
Suchowola,/m/022l_3,,Poland
Sucidava,/m/02p9__v,,Romania
Sucre,/m/03qp265,,Ecuador
Sucre,/m/0bt6c,,Bolivia
Sucúa,/m/03qp22d,,Ecuador
Sudair Industrial City,/m/07k7vw6,,Saudi Arabia
Sudak,/m/04ql4x,,Russia
Sudak,/m/04ql4x,,Ukraine
Sudan,/m/0218fck,,United States
Sudova Vyshnia,/m/0gt514,,Ukraine
Suessa Pometia,/m/05f68_b,,Italy
Suessula,/m/08q68p,,Italy
Suez,/m/01k6hh,,Egypt
Sufetula,/m/011lcndj,,Tunisia
Suffolk,/m/034ljk,,United States
Sugar City,/m/0s2c1,,United States
Sugar Creek,/m/013gyk,,United States
Sugar Hill,/m/0rw_z,,United States
Sugar Land,/m/0101fv,,United States
Sugar Mountain,/m/0yd3r,,United States
Suhl,/m/01xw16,,Germany
Suhr,/m/0fq_2h,,Switzerland
Suifenhe,/m/027wk94,,People's Republic of China
Suihua,/m/06n_yd,,People's Republic of China
Suining,/m/06pf5d,,People's Republic of China
Suisun City,/m/0r71h,,United States
Suita,/m/01wn11,,Japan
Suizhou,/m/08djmg,,People's Republic of China
Sujanpur,/m/0f6clg,,India
Suka Makmue,/m/02z02f8,,Indonesia
Sukabumi,/m/07bn00,,Indonesia
Sukhiapokhri,/m/02rqvj_,,India
Sukhodilsk,/m/0gt4d3,,Ukraine
Sukhothai,/m/02jd2l,,Thailand
Sukhumi,/m/0bw4vt,,Georgia
Sukhumi,/m/0bw4vt,,Republic of Abkhazia
Sukkur,/m/03_dnl,,Pakistan
Sulaymaniyah,/m/02_wp3,,Iraq
Sulci,/m/025ty2t,,Italy
Sulci,/m/025ty2t,,Ancient Rome
Sulechów,/m/0fx_cy,,Poland
Sulejów,/m/0ck_p_,,Poland
Sulejówek,/m/0dh34r,,Poland
Sulina,/m/024z_m,,Romania
Sulingen,/m/0c4rj2,,Germany
Sullana,/m/06zrc1,,Peru
Sulligent,/m/0q8hk,,United States
Sullivan,/m/0sq94,,United States
Sullivan,/m/0sf19,,United States
Sullivan,/m/013gzl,,United States
Sullivan City,/m/0103t2,,United States
Sully,/m/0s_yr,,United States
Sulmierzyce,/m/026p4gn,,Poland
Sulphur,/m/0tk16,,United States
Sulphur,/m/0z82d,,United States
Sulphur Springs,/m/0qrt3,,United States
Sulphur Springs,/m/010448,,United States
Sultan,/m/04g1mph,,Libya
Sultan,/m/010t_m,,United States
Sultanpur Lodhi,/m/0f6ct0,,India
Sulz am Neckar,/m/0dsphg,,Germany
Sulzbach,/m/0c0f6_,,Germany
Sulzbach-Rosenberg,/m/0dknsy,,Germany
Sulzburg,/m/06xv0c,,Germany
Sulęcin,/m/030bl8,,Poland
Sumaré,/m/02kcpr,,Brazil
Sumas,/m/010vvc,,United States
Sumbawanga,/m/074xws,,Tanzania
Sumbe,/m/09dlf8,,Angola
Sumber,/m/0gc85l,,Indonesia
Sumenep,/m/0k0qz4d,,Indonesia
Sumgait,/m/034v4t,,Azerbaijan
Sumiton,/m/01z3ym8,,United States
Summerfield,/m/0ygrm,,United States
Summerfield,/m/0t8k3,,United States
Summerset,/m/0dn9xp,,United States
Summerside,/m/023n6x,,Canada
Summersville,/m/010y68,,United States
Summersville,/m/013h60,,United States
Summerville,/m/0zg48,,United States
Summerville,/m/0rtzw,,United States
Summit,/m/0xt3t,,United States
Summit,/m/0qvpd,,United States
Sumner,/m/0wtl1,,United States
Sumner,/m/0sbf4,,United States
Sumner,/m/010t4h,,United States
Sumner,/m/0sr__,,United States
Sumpter,/m/0zb_4,,United States
Sumter,/m/0_nqb,,United States
Sumy,/m/02q6jz,,Ukraine
Sun City,/m/0t559,,United States
Sun Prairie,/m/01m38j,,United States
Sun Valley,/m/0105cf,,United States
Sun Valley,/m/0s10p,,United States
Sunbright,/m/0_w6p,,United States
Sunburg,/m/0w3p6,,United States
Sunbury,/m/020nvd5,,United States
Sunbury,/m/0_8pt,,United States
Sunchales,/m/02709cl,,Argentina
Suncheon,/m/022_33,,South Korea
Sunchon,/m/0b2499,,North Korea
Sunda Kelapa,/m/03ns5jx,,Indonesia
Sunderland,/m/01n7rc,,United Kingdom
Sundern (Sauerland),/m/0bh8p4,,Germany
Sundown,/m/0218gvp,,United States
Sunfish Lake,/m/0vz5w,,United States
Sungai Penuh,/m/0g9vy4t,,Indonesia
Sungailiat,/m/0gc8sh,,Indonesia
Sunland Park,/m/02095qj,,United States
Sunny Isles Beach,/m/0rnx2,,United States
Sunnyside,/m/010dnk,,United States
Sunnyside,/m/010w4t,,United States
Sunnyvale,/m/0r6ff,,United States
Sunray,/m/0106wf,,United States
Sunrise,/m/0rjlg,,United States
Sunrise Beach Village,/m/0105x1,,United States
Sunset,/m/0qss_,,United States
Sunset,/m/021czz2,,United States
Sunset Beach,/m/0ydnq,,United States
Sunset Hills,/m/0xj8t,,United States
Sunset Valley,/m/010b02,,United States
Suong,/m/0520jk4,,Cambodia
Supe Puerto,/m/02q0h0n,,Peru
Superior,/m/01q9bq,,United States
Superior,/m/0x8g2,,United States
Superior,/m/0svbf,,United States
Supetar,/m/0gv53n,,Croatia
Supraśl,/m/022l_h,,Poland
Suqian,/m/07vyzt,,People's Republic of China
Sur,/m/0b94sl,,Oman
Sura,/m/012ngk12,,Syria
Sura,/m/045_rv,,Iraq
Surab,/m/058840d,,Pakistan
Surabaya,/m/01f4xd,,Indonesia
Surakarta,/m/02h6p3,,Indonesia
Surat,/m/01h1hn,,India
Surat Thani,/m/02ft8r,,Thailand
Suraż,/m/022l_v,,Poland
Surendranagar,/m/04jpkp1,,India
Surf City,/m/013j40,,United States
Surfside Beach,/m/0_ys4,,United States
Surgut,/m/06sn5d,,Russia
Surif,/m/03cqct8,,Jordan
Surif,/m/03cqct8,,Mandatory Palestine
Surif,/m/03cqct8,,Palestine
Surigao City,/m/06p1qz,,Philippines
Surman,/m/0262wv6,,Libya
Surprise,/m/01z8362,,United States
Surrey,/m/017j7y,,Canada
Surrey,/m/0ys5x,,United States
Sursand,/m/05q9mxl,,India
Sursee,/m/0g0w2w,,Switzerland
Susa,/m/0gf0n,,Iran
Susank,/m/0t58d,,United States
Susanville,/m/0q_tv,,United States
Sust,/m/03w1qt,,Pakistan
Susz,/m/02pkmcx,,Poland
Sutherland,/m/0t1yn,,United States
Sutherlin,/m/076pd7,,United States
Sutter Creek,/m/0qy53,,United States
Sutton,/m/0x5ps,,United States
Suure-Jaani,/m/01ltfj,,Estonia
Suva,/m/0bsl6,,Fiji
Suva Reka,/m/0c2z00,,Serbia
Suva Reka,/m/0c2z00,,Kosovo
Suwanee,/m/0rx09,,United States
Suwayda,/m/07q54r,,Syria
Suwaylih,/m/0fq24l6,,Jordan
Suwałki,/m/022bcf,,Poland
Suwon,/m/02j2b1,,South Korea
Suyab,/m/02rclvv,,Kyrgyzstan
Suzano,/m/0f92_q,,Brazil
Suzhou,/m/089wq_,,People's Republic of China
Suzhou,/m/01qq80,,People's Republic of China
Suzuka,/m/01wm6b,,Japan
Sułkowice,/m/022msh,,Poland
Sušice,/m/08kpvj,,Czech Republic
Svaliava,/m/0b16yn,,Ukraine
Svatove,/m/0gtplq,,Ukraine
Svay Rieng,/m/0ggfbc,,Cambodia
Svedala,/m/02p3gpd,,Sweden
Svendborg,/m/012938,,Denmark
Sveta Nedelja,/m/06t7p5,,Croatia
Sveti Ivan Zelina,/m/0264x9s,,Croatia
Sviatohirsk,/m/0gt4yb,,Ukraine
Svilaj,/m/05s_09h,,Croatia
Svilengrad,/m/03mwb7,,Bulgaria
Svishtov,/m/05g225,,Bulgaria
Svitavy,/m/04qph8,,Czech Republic
Svitlodarsk,/m/0gtrdd,,Ukraine
Svitlovodsk,/m/0b592h,,Ukraine
Svrljig,/m/084tnx,,Serbia
Světlá nad Sázavou,/m/0dp536,,Czech Republic
Swabi,/m/054wq5,,Pakistan
Swainsboro,/m/0rw93,,United States
Swakopmund,/m/03snc1,,Namibia
Swaledale,/m/0ssxk,,United States
Swan,/m/0t18w,,United States
Swan Hill,/m/08wtfy,,Australia
Swan Valley,/m/01_6ghd,,United States
Swansboro,/m/0yjkl,,United States
Swansea,/m/0ck6r,,United Kingdom
Swanville,/m/0w7sk,,United States
Swartz Creek,/m/0v5xn,,United States
Swarzędz,/m/02290z,,Poland
Swea City,/m/0t0hb,,United States
Sweeny,/m/0_ysh,,United States
Sweet Home,/m/0zf1c,,United States
Sweet Springs,/m/0wzy1,,United States
Sweetwater,/m/010775,,United States
Sweetwater,/m/0rny3,,United States
Sweetwater,/m/013lpx,,United States
Swepsonville,/m/0ycxv,,United States
Swift Current,/m/024sty,,Canada
Swifton,/m/0qtxl,,United States
Swindon,/m/0g9k4,,United Kingdom
Swisher,/m/0t039,,United States
Swords,/m/018wyb,,Ireland
Sybaris,/m/01b5rj,,Italy
Sycamore,/m/0s65f,,United States
Sycamore,/m/0tg5p,,United States
Sycamore,/m/0rzl9,,United States
Syców,/m/025z9n3,,Poland
Sydney,/m/06y57,,Australia
Sydney,/m/0fz25,,Canada
Sydney Olympic Park,/m/08j3rh,,Australia
Syia,/m/027g4j3,,Greece
Syke,/m/08ypwf,,Germany
Sykeston,/m/0ys89,,United States
Syktyvkar,/m/02dvjy,,Russia
Sylacauga,/m/0qc1l,,United States
Sylhet,/m/02td2x,,Bangladesh
Sylva,/m/0yhcm,,United States
Sylvan Grove,/m/0t84b,,United States
Sylvan Lake,/m/01_wrzy,,United States
Sylvania,/m/0y_2h,,United States
Sylvania,/m/0ryzs,,United States
Sylvester,/m/0r_70,,United States
Sylvia,/m/0t9z0,,United States
Symi,/m/01_pl5,,Greece
Synelnykove,/m/0gt3jn,,Ukraine
Syracuse,/m/071bn,,Italy
Syracuse,/m/071cn,,United States
Syracuse,/m/010dv1,,United States
Syracuse,/m/0wy5s,,United States
Syracuse,/m/0x8jw,,United States
Syracuse,/m/0t75k,,United States
Szabadszállás,/m/0bd8_h,,Hungary
Szamocin,/m/0flth7,,Poland
Szamotuły,/m/0bywmt,,Poland
Szarvas,/m/08ty2n,,Hungary
Szczawnica,/m/0b9g_x,,Poland
Szczawno-Zdrój,/m/0b6hh0,,Poland
Szczebrzeszyn,/m/03ly9w,,Poland
Szczecin,/m/071g6,,Poland
Szczecinek,/m/01zkfd,,Poland
Szczekociny,/m/0286hfj,,Poland
Szczucin,/m/04jlpfv,,Poland
Szczuczyn,/m/027y2_6,,Poland
Szczyrk,/m/022m7v,,Poland
Szczytno,/m/0229f1,,Poland
Szeged,/m/023g1h,,Hungary
Szeghalom,/m/0b7rc4,,Hungary
Szekszárd,/m/042b4m,,Hungary
Szendrő,/m/05ml20,,Hungary
Szentendre,/m/0406mx,,Hungary
Szentes,/m/042jgd,,Hungary
Szentgotthárd,/m/07h0n9,,Hungary
Szentlőrinc,/m/0djlsx,,Hungary
Szepietowo,/m/04gly48,,Poland
Szerencs,/m/05lf1h,,Hungary
Szigethalom,/m/02rd0jv,,Hungary
Szigetszentmiklós,/m/02qxc3s,,Hungary
Szigetvár,/m/092jmv,,Hungary
Szikszó,/m/05mk_7,,Hungary
Szklarska Poręba,/m/05prv0,,Poland
Szlichtyngowa,/m/0byrgk,,Poland
Szob,/m/0b7s4j,,Hungary
Szolnok,/m/03znph,,Hungary
Szombathely,/m/03lz_z,,Hungary
Szprotawa,/m/0cw9p0,,Poland
Sztum,/m/02zx4p,,Poland
Sztum,/m/02zx4p,,Kingdom of Poland
Szubin,/m/026p6hn,,Poland
Szydłowiec,/m/0c1l8j,,Poland
Szydłów,/m/06cf6z,,Poland
Százhalombatta,/m/02rd0b_,,Hungary
Szécsény,/m/02rl910,,Hungary
Székesfehérvár,/m/03gs5k,,Hungary
Szőny,/m/03y1_fr,,Hungary
Sándorfalva,/m/026mdsj,,Hungary
Sárbogárd,/m/0dhkgy,,Hungary
Sárospatak,/m/05ldph,,Hungary
Sárvár,/m/06j9pl,,Hungary
Sásd,/m/0djlw9,,Hungary
Sátoraljaújhely,/m/03zzfx,,Hungary
Sângeorgiu de Pădure,/m/02vm6_3,,Romania
Sângeorz-Băi,/m/0b51p8,,Romania
Sânnicolau Mare,/m/06nwcb,,Romania
Sântana,/m/02w6phn,,Romania
São Bernardo do Campo,/m/057s06,,Brazil
São Borja,/m/032sms,,Brazil
São Caetano do Sul,/m/04_5vc,,Brazil
São Carlos,/m/0mb0g,,Brazil
São Domingos,/m/05n01tb,,Cape Verde
São Domingos,/m/047bg18,,Guinea-Bissau
São Filipe,/m/05n020v,,Cape Verde
São Francisco do Guaporé,/m/027gbbz,,Brazil
São Gabriel da Cachoeira,/m/08gjvp,,Brazil
São Gonçalo,/m/027m9hc,,Brazil
São José,/m/08ypbw,,Brazil
São José de Ribamar,/m/027gh_b,,Brazil
São José do Cedro,/m/09rt_31,,Brazil
São José do Rio Preto,/m/02c0k0,,Brazil
São José dos Campos,/m/03bcqz,,Brazil
São José dos Pinhais,/m/0f933x,,Brazil
São João de Meriti,/m/0f93f6,,Brazil
São Leopoldo,/m/04bv4k,,Brazil
São Lourenço da Mata,/m/02x5v1y,,Brazil
São Luís,/m/01zpkp,,Brazil
São Mateus,/m/047sk3,,Brazil
São Miguel do Iguaçu,/m/09rtzbz,,Brazil
São Nicolau,/m/0d0jzj,,Brazil
São Paulo,/m/022pfm,SAO,Brazil
São Pedro da Aldeia,/m/08_b_w,,Brazil
São Tomé,/m/01qw2d,,São Tomé and Príncipe
São Vicente,/m/02_lv4,,Brazil
Sébikotane,/m/05p7y0_,,Senegal
Sédhiou,/m/05b_kbv,,Senegal
Ségou,/m/04vhzf,,Mali
Séguéla,/m/0cbhtk,,Ivory Coast
Sélibaby,/m/0cw0l4,,Mauritania
Sétif,/m/0b961k,,Algeria
Sîngera,/m/06w454y,,Moldova
Sîngerei,/m/025tbnc,,Moldova
Sömmerda,/m/058lmp,,Germany
Sønderborg,/m/0522f93,,Denmark
Südliches Anhalt,/m/09v8654,,Germany
Sükhbaatar,/m/02rfshl,,Mongolia
Süleymanpaşa district,/m/0vzswx1,,Turkey
Sülysáp,/m/043nsxv,,Hungary
Sülüktü,/m/03wblkp,,Kyrgyzstan
Sümeg,/m/0dj4vy,,Hungary
Süßen,/m/0dz8lm,,Germany
Sālavan,/m/0806z1,,Laos
Săcueni,/m/07xfg8,,Romania
Săliște,/m/09tz_3,,Romania
Săliștea de Sus,/m/04gqcvj,,Romania
Sărmașu,/m/02vmqkf,,Romania
Săveni,/m/069y3w,,Romania
Sędziszów,/m/028558r,,Poland
Sędziszów Małopolski,/m/0289grc,,Poland
Sępopol,/m/02895kb,,Poland
Sępólno Krajeńskie,/m/0c1nfl,,Poland
Sława,/m/02pjz22,,Poland
Sławatycze,/m/04f2qp8,,Poland
Sławków,/m/028bsdb,,Poland
Sławniowice,/m/05h3mf0,,Poland
Sławno,/m/01zkms,,Poland
Słomniki,/m/022mrt,,Poland
Słubice,/m/0306q1,,Poland
Słupca,/m/0b4gb2,,Poland
Słupsk,/m/0jxdl,,Poland
Sōka-shi,/m/01whkh,,Japan
Ta'if,/m/01cpvk,,Saudi Arabia
Ta'izz,/m/02nlkt,,Yemen
Taanach,/m/0glqxw0,,West Bank
Tab,/m/0446hd,,Hungary
Taba,/m/01bzrj,,Egypt
Tabaco,/m/021xf4,,Philippines
Tabacundo,/m/05h243r,,Ecuador
Tabae,/m/047g29n,,Turkey
Tabanovce,/m/02qhkgp,,North Macedonia
Tabarjal,/m/0gw_6qn,,Saudi Arabia
Tabatinga,/m/0610qd,,Brazil
Tabligbo,/m/02795_g,,Togo
Tabor,/m/013chg,,United States
Tabor City,/m/0yfnr,,United States
Tabora,/m/06zccb,,Tanzania
Taboão da Serra,/m/0g88hk,,Brazil
Tabqa,/m/02qgb_b,,Syria
Tabubil,/m/06gqcj,,Papua New Guinea
Tabuk,/m/06nydz,,Philippines
Tabuk,/m/03n51t,,Saudi Arabia
Tacheng,/m/06nv54,,People's Republic of China
Tachikawa,/m/0gp68r,,Japan
Tachileik,/m/03hnfg6,,Myanmar
Tachov,/m/04rb_8,,Czech Republic
Tacloban,/m/037wbd,,Philippines
Tacna,/m/02wq3y,,Peru
Tacoma,/m/010t4v,,United States
Taconite,/m/0w2rm,,United States
Tacotalpa,/m/012br87p,,Mexico
Tacuarembó,/m/03qd67,,Uruguay
Tacurong,/m/06jrgh,,Philippines
Tadjoura,/m/06zxnm,,Djibouti
Tadmur,/m/0m0hcpn,,Syria
Taebaek,/m/022ydv,,South Korea
Tafilah,/m/057nq4,,Jordan
Taft,/m/0108p9,,United States
Taft,/m/0q_h6,,United States
"Taftan, Balochistan",/m/0cfkls,,Pakistan
Tafí Viejo,/m/04jdrj9,,Argentina
Taganrog,/m/04q9h1,,Russia
Tagaytay,/m/01ytcf,,Philippines
Tagbilaran,/m/05nc00,,Philippines
Taguig,/m/02bmp1,,Philippines
Tagum,/m/06jrk2,,Philippines
Taher Gurab,/m/0zbv27l,,Iran
Tahlequah,/m/0z4st,,United States
Tahoka,/m/0105_y,,United States
Tai Po New Town,/m/0b3zyt,,People's Republic of China
Tai'an,/m/05pcgp,,People's Republic of China
Tai-an Township,/m/07khk8q,,Taiwan
Taibao City,/m/050br0,,Taiwan
Taibe,/m/01vtc8,,Israel
Taibe,/m/01vtc8,,Ottoman Empire
Taibe,/m/01vtc8,,Mandatory Palestine
Taichung,/m/01r8pt,,Taiwan
Taihsi Township,/m/06zldk6,,Taiwan
Taillette,/m/03m8h3v,,France
Taimali Township,/m/047srq9,,Taiwan
Tain,/m/022ynm,,United Kingdom
Tainan,/m/02mw80,,Taiwan
Taipei,/m/0ftkx,,Taiwan
Taisnières-sur-Hon,/m/03qfl56,,France
Taite,/m/04ttv6,,Syria
Taitung City,/m/03s7v5,,Taiwan
Taiwu Township,/m/07kjnm9,,Taiwan
Taiyuan,/m/023w67,,People's Republic of China
Taizhou,/m/07p5kb,,People's Republic of China
Taizhou,/m/05_nc5,,People's Republic of China
Tajimi,/m/01wl1l,,Japan
Tajrish,/m/0bk2tp,,Iran
Tak Bai,/m/0f7fhh,,Thailand
Takadanobaba,/m/02rhlb,,Japan
Takamatsu,/m/0gp6rn,,Japan
Takaoka,/m/0gp6dm,,Japan
Takarazuka,/m/01wnmh,,Japan
Takasaki,/m/0gp5zg,,Japan
Takatsuki,/m/01wn3z,,Japan
Takengon,/m/02z0294,,Indonesia
Takikro,/m/05p1ffn,,Ivory Coast
Takoma Park,/m/0d8jf,,United States
Takéo,/m/0ggd_l,,Cambodia
Tal Afar,/m/07rvp8,,Iraq
Tala,/m/03nrsmj,,Uruguay
Talagante,/m/0cm87s2,,Chile
Talaimannar,/m/03d01wj,,Sri Lanka
Talara,/m/07w_rk,,Peru
Talaura,/m/03grtn7,,Turkey
Talbotton,/m/0rz52,,United States
Talca,/m/0534qh,,Chile
Talcahuano,/m/04bfh8,,Chile
Talcher,/m/0f6dgq,,India
Talco,/m/0109sr,,United States
Taldyqorğan,/m/09r8c0,,Kazakhstan
Taleb Larbi,/m/0b6lrvd,,Algeria
Talent,/m/0zdh2,,United States
Talgar,/m/0271hf2,,Kazakhstan
Talgar,/m/0271hf2,,Soviet Union
Talgar,/m/0271hf2,,Russian Empire
Taliesin,/m/04k8w4,,United States
Talisay,/m/02t1gq,,Philippines
Talisay,/m/06hp42,,Philippines
Taliwang,/m/0_1kf3j,,Indonesia
Talkalakh,/m/02qhj5f,,Syria
Talkha,/m/0gy0tq2,,Egypt
Talkhab,/m/0pb65r8,,Iran
Tall al Kabir,/m/04gv0hg,,Egypt
Talladega,/m/0qc1z,,United States
Tallahassee,/m/0ftvz,,United States
Tallapoosa,/m/0rx4t,,United States
Tallapoosa,/m/0wybm,,United States
Tallassee,/m/0q70y,,United States
Tallinn,/m/07r_p,,Estonia
Tallmadge,/m/013k26,,United States
Tallulah,/m/0tljg,,United States
Talne,/m/0gtqjt,,Ukraine
Taloqan,/m/0269q0k,,Afghanistan
Talsi,/m/01b8xc,,Latvia
Taltal,/m/04ygvgv,,Chile
Talty,/m/01053s,,United States
Tama,/m/0t3l9,,United States
Tama,/m/01wrrw,,Japan
Tamaki City,/m/0134q_3r,,New Zealand
Tamale,/m/02ww0b,,Ghana
Taman Universiti,/m/05wm31,,Malaysia
Tamanrasset,/m/0b95tg,,Algeria
Tamarac,/m/0rjmj,,United States
Tamarack,/m/0vslg,,United States
Tamasidava,/m/0gg8tnc,,Bulgaria
Tamassos,/m/0dfqpr,,Cyprus
Tambach-Dietharz,/m/0fjz7j,,Germany
Tambacounda,/m/05g3tj,,Senegal
Tambaram,/m/05gc39,,India
Tambi,/m/05p725q,,Ivory Coast
Tambogrande,/m/02y0zx,,Peru
Tambov,/m/02lzlr,,Russia
Tamentfoust,/m/0408vmp,,Algeria
Tamm,/m/0dwh1c,,Germany
Tampa,/m/0n1rj,,United States
Tampa,/m/0t8gq,,United States
Tampere,/m/0hzgf,,Finland
Tamra,/m/01vtdc,,Israel
Tamralipta,/m/025xmfr,,India
Tamsalu,/m/03m4cyn,,Estonia
"Tamu, Burma",/m/0f8fsl,,Myanmar
Tamuda,/m/0d2xjj,,Morocco
Tamworth,/m/017l1r,,Australia
Tamási,/m/02rd00b,,Hungary
Tan-Tan,/m/03n76l,,Morocco
Tanah Merah,/m/0b6h_99,,Indonesia
Tanah Rata,/m/07t7vd,,Malaysia
Tanana,/m/0qjcf,,United States
Tanauan,/m/06nhlr,,Philippines
Tanchon,/m/026dxhg,,North Korea
Tandag,/m/03kz6c,,Philippines
Tandil,/m/03pvzn,,Argentina
Tando Allahyar,/m/0bn7mp,,Pakistan
Tando Muhammad Khan,/m/026p175,,Pakistan
Tanga,/m/020pbq,,Tanzania
Tangail,/m/02vk91l,,Bangladesh
Tangalle,/m/03y1x30,,Sri Lanka
Tangent,/m/0zf1q,,United States
Tangerang,/m/04wpjh,,Indonesia
Tangerhütte,/m/0d4t69,,Germany
Tangermünde,/m/0548sn,,Germany
Tangier,/m/01q9q7,,Morocco
Tangin Dassouri,/m/0b646n,,Burkina Faso
Tangshan,/m/02fcbp,,People's Republic of China
Tangub,/m/06pm_p,,Philippines
Tanis,/m/018f3q,,Egypt
Tanjay,/m/0530gc,,Philippines
Tanjung,/m/0w7pynd,,Indonesia
Tanjung,/m/0j453m1,,Indonesia
Tanjung Balai Karimun,/m/09gdt11,,Indonesia
Tanjung Redeb,/m/03gzmfr,,Indonesia
Tanjungbalai,/m/02629sf,,Indonesia
Tanjungpinang,/m/084_rq,,Indonesia
Tank,/m/03q1q2,,Pakistan
Tann,/m/0fjzd2,,Germany
Tanna,/m/0cfjhf,,Germany
Tansen,/m/04f3tkf,,Nepal
Tanta,/m/05qt0v,,Egypt
Tanvald,/m/05n3j2,,Czech Republic
Taopi,/m/0w83k,,United States
Taos,/m/0wt_t,,United States
Taounate,/m/0b4n60,,Morocco
Taourirt,/m/047dkbk,,Morocco
Taoyuan,/m/03582r,,Taiwan
Taoyuan County,/m/05rj7t,,People's Republic of China
Taoyuan District,/m/0232hh,,Taiwan
Tapa,/m/03fvfg,,Estonia
Tapachula de Córdova y Ordóñez,/m/01bk_l,,Mexico
Tapolca,/m/0b7rng,,Hungary
Taposiris Magna,/m/0j_6jf_,,Egypt
Tappen,/m/0yp9q,,United States
Tar Heel,/m/0ydf0,,United States
Tarabuco,/m/096y2m,,Bolivia
Taraclia,/m/03nqlt,,Moldova
Taraira,/m/02qmr98,,Colombia
Tarakan,/m/02x5q_6,,Indonesia
Taranto,/m/0fkby,,Italy
Tarapoto,/m/09k57f,,Peru
Tarashcha,/m/01hqx_,,Ukraine
Tarata,/m/0572m3k,,Bolivia
Tarata,/m/09r0cg,,Peru
Taraz,/m/038gkv,,Kazakhstan
Tarboro,/m/0yg7p,,United States
Taree,/m/02tfww,,Australia
Tarentum,/m/0jkzmf4,,
Tarhuna,/m/0262wxz,,Libya
Tari,/m/02r4ywx,,Papua New Guinea
Tarija,/m/05mpsf,,Bolivia
Tarim,/m/0b16qn,,Yemen
Tarkio,/m/0wsb3,,United States
Tarkwa,/m/06cg3m,,Ghana
Tarlac City,/m/06q0tk,,Philippines
Tarma,/m/0clwpp,,Peru
Tarnobrzeg,/m/022b7_,,Poland
Tarnogród,/m/0275qfh,,Poland
Tarnowskie Góry,/m/08sw63,,Poland
Tarnów,/m/0jx5y,,Poland
Taroudant,/m/05lq2z,,Morocco
Tarpon Springs,/m/0rr67,,United States
Tarra,/m/027ky14,,Greece
Tarrafal,/m/05n00y6,,Cape Verde
Tarrant,/m/0q8dd,,United States
Tarsus,/m/03kcs9,,Turkey
Tartagal,/m/0cd6y4,,Argentina
Tartar,/m/04gg8rj,,Azerbaijan
Tartessos,/m/0j0r1,,Spain
Tartu,/m/07sb1,,Estonia
Tartus,/m/03l44f,,Syria
Tarḫuntašša,/m/0djxq9,,Turkey
Tash-Kömür,/m/026m66s,,Kyrgyzstan
Tashkent,/m/0fsmy,,Uzbekistan
Tasiilaq,/m/0b4zdt,,Greenland
Tasikmalaya,/m/0756pm,,Indonesia
Tata,/m/0446jf,,Hungary
Tatabánya,/m/03znqk,,Hungary
Tatamagouche,/m/022f5h,,Canada
Tatarbunary,/m/07x711,,Ukraine
Tateyama,/m/01whxr,,Japan
Tatum,/m/013n4z,,United States
Tatuí,/m/04wdqp,,Brazil
Tatvan,/m/0bj_db,,Turkey
Taubaté,/m/050h3q,,Brazil
Tauberbischofsheim,/m/07f96c,,Germany
Taucha,/m/0dpf58,,Germany
Taunggyi,/m/075yk5,,Myanmar
Taunsa Sharif,/m/04n7r5z,,Pakistan
Taunton,/m/0tyww,,United States
Taunton,/m/0w5fm,,United States
Taunusstein,/m/0djdc4,,Germany
Tauragė,/m/04hqs0,,Lithuania
Tauranga,/m/01n6lz,,New Zealand
Tauresium,/m/03cfvxp,,North Macedonia
Tauriana,/m/0_1lq0l,,Italy
Tavares,/m/0rm5z,,United States
Taveta,/m/025v8ht,,Kenya
Tavriysk,/m/0gts0k,,Ukraine
Tawas City,/m/0v8hm,,United States
Tawau,/m/05rw96,,Malaysia
Tayabamba,/m/0412rwy,,Peru
Tayabas,/m/04pqcp,,Philippines
Taybad,/m/02qbj6n,,Iran
Taylor,/m/0qsf6,,United States
Taylor,/m/0vrxt,,United States
Taylor,/m/010c45,,United States
Taylor,/m/0yrk5,,United States
Taylor Lake Village,/m/0102rs,,United States
Taylor Landing,/m/02vm40w,,United States
Taylor Mill,/m/0tgkg,,United States
Taylors Falls,/m/0vxcc,,United States
Taylorsville,/m/0ycyw,,United States
Taylorsville,/m/021crqw,,United States
Taylorsville,/m/0tj03,,United States
Taylortown,/m/0yj0x,,United States
Taylorville,/m/0s422,,United States
Taza,/m/066g65,,Morocco
Tbilisi,/m/0bm4j,,Georgia
Tchibanga,/m/05n2cf,,Gabon
Tczew,/m/0mzfp,,Poland
Tea,/m/0_r7k,,United States
Teachey,/m/0yg4l,,United States
Teague,/m/0101hk,,United States
Teanum Apulum,/m/070znv,,Italy
Teban Gardens,/m/03cpn9h,,Singapore
Tebedu,/m/028688j,,Malaysia
Tebing Tinggi,/m/027740h,,Indonesia
Tecate,/m/069138,,Mexico
Tecate,/m/07z936,,United States
